"stimulus (pA)" "response 1 (mV)" "response 2 (mV)" "response 3 (mV)"
0 -68.823254 -69.244393 -68.875139
0 -68.814068 -69.232183 -68.850733
0 -68.795769 -69.23521 -68.884296
0 -68.76525 -69.201664 -68.875124
0 -68.75915 -69.18637 -68.865967
0 -68.780527 -69.177221 -68.847668
0 -68.807968 -69.174172 -68.835449
0 -68.786609 -69.192503 -68.83849
0 -68.7683 -69.189453 -68.814077
0 -68.7683 -69.192504 -68.820179
0 -68.75305 -69.186393 -68.835466
0 -68.774409 -69.18334 -68.814086
0 -68.76525 -69.201652 -68.832416
0 -68.73475 -69.155861 -68.841567
0 -68.771359 -69.161961 -68.856818
0 -68.7439 -69.158933 -68.814088
0 -68.73475 -69.14672 -68.829338
0 -68.74695 -69.1528 -68.820177
0 -68.75305 -69.174181 -68.817137
0 -68.72865 -69.146711 -68.804927
0 -68.7012 -69.177231 -68.7866
0 -68.7134 -69.155861 -68.820177
0 -68.70424 -69.152822 -68.78051
0 -68.68594 -69.143661 -68.79576
0 -68.67984 -69.143649 -68.777459
0 -68.67372 -69.100946 -68.789659
0 -68.68593 -69.119251 -68.75
0 -68.68897 -69.12536 -68.71645
0 -68.68899 -69.1284 -68.73474
0 -68.67677 -69.119259 -68.73169
0 -68.66151 -69.107047 -68.71949
0 -68.67371 -69.088739 -68.72255
0 -68.64318 -69.067382 -68.7195
0 -68.63404 -69.055186 -68.7195
0 -68.62795 -69.058238 -68.70425
0 -68.6493 -69.088731 -68.689
0 -68.66761 -69.082637 -68.66457
0 -68.62792 -69.064336 -68.71034
0 -68.64931 -69.033822 -68.70729
0 -68.64623 -69.03077 -68.7256
0 -68.64625 -69.009399 -68.728659
0 -68.62487 -69.049063 -68.71035
0 -68.63405 -69.033819 -68.70119
0 -68.62794 -69.055188 -68.68899
0 -68.66457 -69.064347 -68.68898
0 -68.6432 -69.036889 -68.68287
0 -68.62487 -69.015501 -68.66458
0 -68.64014 -69.02466 -68.71035
0 -68.59741 -69.021613 -68.67068
0 -68.57911 -69.030766 -68.63404
0 -68.60656 -69.018552 -68.65539
0 -68.61876 -69.024662 -68.66152
0 -68.59437 -69.012458 -68.64626
0 -68.55775 -69.003301 -68.62183
0 -68.54859 -69.000234 -68.62487
0 -68.54553 -68.969715 -68.56995
0 -68.52723 -69.003283 -68.59437
0 -68.52418 -68.963598 -68.59742
0 -68.54249 -68.954456 -68.573
0 -68.53639 -68.972761 -68.58215
0 -68.53639 -68.9514 -68.5608
0 -68.55163 -68.966659 -68.54248
0 -68.524169 -68.945296 -68.55468
0 -68.478379 -68.963616 -68.53943
0 -68.50892 -68.997181 -68.54859
0 -68.51503 -68.926997 -68.54554
0 -68.48143 -68.923947 -68.518069
0 -68.481439 -68.920897 -68.54859
0 -68.49975 -68.93005 -68.51502
0 -68.487529 -68.902594 -68.52723
0 -68.48143 -68.930045 -68.55165
0 -68.484489 -68.896497 -68.49059
0 -68.478378 -68.872086 -68.5669
0 -68.472279 -68.905638 -68.55774
0 -68.47227 -68.902586 -68.53639
0 -68.45395 -68.911748 -68.55469
0 -68.420395 -68.911745 -68.53943
0 -68.475329 -68.911747 -68.54553
0 -68.493639 -68.896496 -68.52723
0 -68.463126 -68.859875 -68.55775
0 -68.444807 -68.878187 -68.54858
0 -68.453958 -68.875137 -68.54552
0 -68.472269 -68.865984 -68.55165
0 -68.475328 -68.875145 -68.53027
0 -68.411248 -68.86597 -68.53945
0 -68.423457 -68.875138 -68.524159
0 -68.411246 -68.869019 -68.51807
0 -68.417348 -68.869026 -68.52723
0 -68.441748 -68.869019 -68.499749
0 -68.411244 -68.875136 -68.493639
0 -68.392948 -68.850725 -68.490598
0 -68.383788 -68.832396 -68.51502
0 -68.395986 -68.826296 -68.463118
0 -68.377699 -68.826289 -68.472277
0 -68.417349 -68.826295 -68.481438
0 -68.414308 -68.826279 -68.51503
0 -68.435657 -68.841556 -68.481429
0 -68.395997 -68.81408 -68.450898
0 -68.362438 -68.807978 -68.466168
0 -68.36854 -68.817129 -68.441749
0 -68.374648 -68.75305 -68.420395
0 -68.35328 -68.77135 -68.475309
0 -68.35937 -68.783568 -68.441749
0 -68.365488 -68.759159 -68.429546
0 -68.380748 -68.72254 -68.453958
0 -68.371588 -68.74085 -68.423447
0 -68.359389 -68.7378 -68.432596
0 -68.359389 -68.7134 -68.429547
0 -68.33803 -68.74085 -68.435648
0 -68.353289 -68.69508 -68.463119
0 -68.33802 -68.69205 -68.441748
0 -68.347179 -68.71034 -68.453967
0 -68.3136 -68.71033 -68.469228
0 -68.28919 -68.69204 -68.405149
0 -68.29834 -68.69509 -68.417344
0 -68.28612 -68.72255 -68.426505
0 -68.27698 -68.70728 -68.429556
0 -68.26781 -68.67983 -68.429546
0 -68.26475 -68.70119 -68.429547
0 -68.25867 -68.69204 -68.411249
0 -68.2617 -68.71033 -68.392939
0 -68.22509 -68.7134 -68.411247
0 -68.2312 -68.73475 -68.399048
0 -68.24035 -68.71034 -68.423447
0 -68.22815 -68.67982 -68.395998
0 -68.23731 -68.73475 -68.441748
0 -68.2251 -68.70119 -68.438705
0 -68.24036 -68.73474 -68.423457
0 -68.23425 -68.7256 -68.399048
0 -68.2434 -68.69814 -68.408197
0 -68.1946 -68.7073 -68.405148
0 -68.22205 -68.69509 -68.389897
0 -68.22511 -68.70729 -68.368539
0 -68.2251 -68.71035 -68.399049
0 -68.24035 -68.68288 -68.383789
0 -68.21595 -68.69205 -68.420398
0 -68.19765 -68.68897 -68.417348
0 -68.22815 -68.722559 -68.420397
0 -68.19154 -68.66761 -68.399046
0 -68.22205 -68.66151 -68.417346
0 -68.20375 -68.66455 -68.417357
0 -68.20984 -68.64625 -68.402096
0 -68.18238 -68.64015 -68.395987
0 -68.1946 -68.62184 -68.414298
0 -68.1824 -68.6493 -68.426497
0 -68.18543 -68.63097 -68.399046
0 -68.14882 -68.63405 -68.426508
0 -68.14271 -68.67983 -68.432609
0 -68.17934 -68.63709 -68.405146
0 -68.17018 -68.631 -68.38989
0 -68.16103 -68.66457 -68.389899
0 -68.14576 -68.63099 -68.389899
0 -68.15189 -68.62181 -68.365499
0 -68.12746 -68.60961 -68.32581
0 -68.09388 -68.61572 -68.3533
0 -68.08166 -68.62182 -68.33802
0 -68.10912 -68.6035 -68.325819
0 -68.0847 -68.57911 -68.34108
0 -68.14578 -68.5974 -68.33193
0 -68.09997 -68.61268 -68.30749
0 -68.11524 -68.66152 -68.33497
0 -68.10913 -68.59436 -68.32276
0 -68.10913 -68.61877 -68.30139
0 -68.09082 -68.61267 -68.30139
0 -68.09997 -68.61267 -68.29528
0 -68.09692 -68.60045 -68.29529
0 -68.09693 -68.61266 -68.29224
0 -68.05115 -68.62182 -68.31665
0 -68.07555 -68.63709 -68.30139
0 -68.09997 -68.61573 -68.29222
0 -68.06945 -68.5852 -68.319709
0 -68.07251 -68.60963 -68.30139
0 -68.05726 -68.61573 -68.29834
0 -68.0481 -68.61265 -68.25865
0 -68.0359 -68.60657 -68.2495
0 -68.04199 -68.60961 -68.27696
0 -68.06946 -68.57603 -68.28001
0 -68.05115 -68.59741 -68.29223
0 -68.08777 -68.5852 -68.27087
0 -68.12133 -68.57604 -68.24645
0 -68.09997 -68.59131 -68.2495
0 -68.10608 -68.62793 -68.24036
0 -68.11218 -68.60961 -68.25562
0 -68.08166 -68.5913 -68.23425
0 -68.07862 -68.59132 -68.2373
0 -68.05115 -68.59436 -68.24341
0 -68.10302 -68.61266 -68.23425
0 -68.0603 -68.60351 -68.219
0 -68.05116 -68.61572 -68.21289
0 -68.042 -68.63709 -68.219
0 -68.04199 -68.64625 -68.21595
0 -68.00843 -68.60961 -68.20985
0 -67.99013 -68.61877 -68.20679
0 -68.00232 -68.60046 -68.2129
0 -67.98401 -68.5913 -68.20985
0 -67.98706 -68.60961 -68.20984
0 -67.96875 -68.58216 -68.1763
0 -67.99316 -68.58825 -68.19765
0 -67.99317 -68.5974 -68.2068
0 -67.96874 -68.57605 -68.20375
0 -67.98095 -68.5913 -68.19764
0 -68.00233 -68.56995 -68.18544
0 -67.99927 -68.56994 -68.219
0 -67.98402 -68.55469 -68.2251
0 -67.99927 -68.53638 -68.17629
0 -67.9779 -68.53638 -68.17019
0 -67.9779 -68.56383 -68.16713
0 -67.97484 -68.51807 -68.16715
0 -68.01149 -68.53943 -68.17324
0 -67.95958 -68.53334 -68.14272
0 -67.94738 -68.50891 -68.15493
0 -67.95347 -68.50585 -68.14881
0 -67.95347 -68.53944 -68.19154
0 -67.93822 -68.539429 -68.1702
0 -67.95959 -68.51807 -68.16409
0 -67.95654 -68.49976 -68.19154
0 -67.93211 -68.51503 -68.17934
0 -67.94736 -68.52111 -68.1885
0 -67.93821 -68.52113 -68.18545
0 -67.92601 -68.52417 -68.15492
0 -67.93516 -68.52113 -68.17324
0 -67.95042 -68.499739 -68.17934
0 -67.94739 -68.53638 -68.1366
0 -67.92295 -68.50588 -68.19155
0 -67.91686 -68.51197 -68.20069
0 -67.90466 -68.52419 -68.15798
0 -67.9138 -68.5364 -68.15188
0 -67.91075 -68.50281 -68.13965
0 -67.90771 -68.50585 -68.13966
0 -67.93516 -68.49364 -68.12744
0 -67.8833 -68.51806 -68.15188
0 -67.8894 -68.505859 -68.13966
0 -67.91687 -68.51502 -68.1366
0 -67.8955 -68.50586 -68.11829
0 -67.85585 -68.50587 -68.16408
0 -67.90465 -68.50891 -68.16407
0 -67.86805 -68.51197 -68.11828
0 -67.865 -68.496699 -68.10915
0 -67.86194 -68.52114 -68.1427
0 -67.8894 -68.51502 -68.16407
0 -67.9077 -68.47837 -68.16406
0 -67.89855 -68.460067 -68.16102
0 -67.88025 -68.484509 -68.15186
0 -67.88635 -68.463108 -68.15798
0 -67.86805 -68.472269 -68.15492
0 -67.8894 -68.4784 -68.13966
0 -67.8894 -68.50585 -68.14577
0 -67.89245 -68.5089 -68.12743
0 -67.88025 -68.5364 -68.13661
0 -67.8833 -68.505879 -68.14271
0 -67.85584 -68.478409 -68.12134
0 -67.8589 -68.499749 -68.12744
0 -67.8833 -68.50587 -68.12439
0 -67.8711 -68.487538 -68.12135
0 -67.84974 -68.50586 -68.10912
0 -67.83753 -68.475337 -68.09996
0 -67.84059 -68.49977 -68.12745
0 -67.8467 -68.51198 -68.10913
0 -67.82837 -68.50281 -68.11829
0 -67.8589 -68.453969 -68.10607
0 -67.87415 -68.48753 -68.10301
0 -67.81006 -68.50281 -68.08166
0 -67.83753 -68.51806 -68.08167
0 -67.81921 -68.505859 -68.11219
0 -67.81312 -68.4967 -68.07556
0 -67.82534 -68.502819 -68.08166
0 -67.8528 -68.5028 -68.0969
0 -67.86804 -68.502809 -68.09081
0 -67.84974 -68.49669 -68.10303
0 -67.865 -68.478369 -68.11219
0 -67.865 -68.5028 -68.09997
0 -67.86195 -68.493659 -68.09081
0 -67.85585 -68.475339 -68.09082
0 -67.83754 -68.469219 -68.09997
0 -67.82228 -68.460068 -68.06334
0 -67.80396 -68.49058 -68.09996
0 -67.8589 -68.453977 -68.09997
0 -67.84973 -68.444807 -68.11218
0 -67.82839 -68.457008 -68.09386
0 -67.87415 -68.481448 -68.10302
0 -67.85584 -68.490609 -68.1305
0 -67.86195 -68.472269 -68.14883
0 -67.84669 -68.48143 -68.12746
0 -67.8467 -68.490598 -68.12439
0 -67.85585 -68.469237 -68.08471
0 -67.83754 -68.46311 -68.08777
0 -67.82228 -68.478388 -68.08776
0 -67.83753 -68.49671 -68.08472
0 -67.84059 -68.475338 -68.08776
0 -67.81618 -68.49059 -68.07557
0 -67.83753 -68.47531 -68.09082
0 -67.78871 -68.487548 -68.08778
0 -67.77955 -68.527229 -68.07251
0 -67.77342 -68.51806 -68.0481
0 -67.78258 -68.50891 -68.0725
0 -67.79785 -68.51197 -68.0664
0 -67.77038 -68.51502 -68.0786
0 -67.77344 -68.463138 -68.07555
0 -67.80701 -68.493648 -68.0359
0 -67.77953 -68.52113 -68.0176
0 -67.79175 -68.499749 -68.03285
0 -67.78563 -68.493648 -68.04198
0 -67.79174 -68.48448 -68.04809
0 -67.80701 -68.466158 -68.04503
0 -67.81617 -68.444807 -68.042
0 -67.84059 -68.49668 -68.0603
0 -67.80089 -68.481437 -68.05115
0 -67.81617 -68.466179 -68.0359
0 -67.82533 -68.420396 -68.0603
0 -67.79785 -68.438696 -68.03895
0 -67.80702 -68.43565 -68.03284
0 -67.81313 -68.432598 -68.01758
0 -67.76732 -68.429546 -68.05114
0 -67.76732 -68.466179 -68.02064
0 -67.78563 -68.450907 -68.03284
0 -67.7826 -68.453978 -68.05725
0 -67.77648 -68.450898 -68.00538
0 -67.78258 -68.432616 -68.01454
0 -67.77953 -68.426506 -68.05114
0 -67.80396 -68.411247 -68.03588
0 -67.76426 -68.438697 -68.02369
0 -67.77038 -68.444807 -68.03895
0 -67.77038 -68.450909 -68.04811
0 -67.7429 -68.444808 -68.0481
0 -67.77038 -68.429548 -68.0542
0 -67.74595 -68.46007 -68.03894
0 -67.75512 -68.444808 -68.0359
0 -67.74902 -68.441758 -67.98095
0 -67.75815 -68.432607 -67.99928
0 -67.749 -68.420397 -67.99012
0 -67.72155 -68.435657 -67.99318
0 -67.75206 -68.460076 -68.01147
0 -67.7246 -68.435647 -67.984
0 -67.76123 -68.395998 -67.97789
0 -67.7551 -68.438697 -67.98401
0 -67.75817 -68.432597 -68.00538
0 -67.77954 -68.399048 -68.02062
0 -67.77037 -68.402109 -68.00538
0 -67.74901 -68.383787 -67.984
0 -67.77342 -68.35329 -68.02369
0 -67.7368 -68.374627 -68.05115
0 -67.73986 -68.402095 -68.0054
0 -67.7307 -68.365499 -68.01759
0 -67.76428 -68.383799 -67.98707
0 -67.7551 -68.405146 -67.9718
0 -67.73985 -68.38685 -68.01758
0 -67.75511 -68.377698 -68.01757
0 -67.76122 -68.38989 -67.99011
0 -67.75205 -68.368549 -67.99928
0 -67.77342 -68.362439 -67.98705
0 -67.77039 -68.383797 -68.00537
0 -67.76732 -68.374638 -67.97791
0 -67.77037 -68.362437 -67.97485
0 -67.76426 -68.36854 -67.99622
0 -67.77342 -68.392947 -67.99929
0 -67.77038 -68.374636 -68.01454
0 -67.749 -68.386838 -67.96873
0 -67.79787 -68.365488 -67.99012
0 -67.78259 -68.362448 -67.9718
0 -67.81005 -68.365477 -67.96264
0 -67.80702 -68.365499 -67.95653
0 -67.79175 -68.371586 -67.92601
0 -67.78258 -68.34719 -67.93211
0 -67.77649 -68.32887 -67.92295
0 -67.78259 -68.37159 -67.93822
0 -67.76428 -68.380748 -67.92905
0 -67.7826 -68.368548 -67.92297
0 -67.77954 -68.374648 -67.9138
0 -67.77954 -68.374649 -67.93517
0 -67.76427 -68.380748 -67.91075
0 -67.77954 -68.341069 -67.92297
0 -67.77954 -68.334959 -67.91991
0 -67.72156 -68.374649 -67.91992
0 -67.77343 -68.34107 -67.93515
0 -67.75513 -68.334969 -67.9321
0 -67.79175 -68.338009 -67.95349
0 -67.76732 -68.356338 -67.91075
0 -67.78563 -68.34413 -67.91991
0 -67.77953 -68.344139 -67.93211
0 -67.78258 -68.353289 -67.92296
0 -67.78566 -68.347189 -67.95653
0 -67.79479 -68.34413 -67.93517
0 -67.8009 -68.35939 -67.92297
0 -67.79176 -68.380726 -67.89245
0 -67.78869 -68.33497 -67.93517
0 -67.81311 -68.350238 -67.96264
0 -67.77647 -68.374628 -67.92906
0 -67.77649 -68.350229 -67.91075
0 -67.78566 -68.32276 -67.94126
0 -67.78564 -68.368539 -67.91991
0 -67.76427 -68.3777 -67.90466
0 -67.76122 -68.350229 -67.8711
0 -67.74291 -68.36854 -67.8955
0 -67.7307 -68.35329 -67.85585
0 -67.71546 -68.33496 -67.87415
0 -67.69715 -68.31665 -67.89855
0 -67.70937 -68.33192 -67.8772
0 -67.72155 -68.35939 -67.89245
0 -67.70935 -68.341089 -67.90465
0 -67.73986 -68.341069 -67.9138
0 -67.76123 -68.33498 -67.89246
0 -67.75207 -68.30749 -67.87415
0 -67.73374 -68.29529 -67.89245
0 -67.73987 -68.31054 -67.91992
0 -67.74291 -68.3136 -67.92601
0 -67.75815 -68.29528 -67.91991
0 -67.76122 -68.28614 -67.9138
0 -67.78562 -68.30139 -67.91076
0 -67.77953 -68.27087 -67.92906
0 -67.79175 -68.26475 -67.88635
0 -67.77343 -68.30748 -67.9077
0 -67.75817 -68.3197 -67.8955
0 -67.77648 -68.31665 -67.91076
0 -67.76123 -68.29833 -67.95347
0 -67.74902 -68.31665 -67.9321
0 -67.70935 -68.32275 -67.91992
0 -67.7551 -68.29833 -67.91076
0 -67.7185 -68.32582 -67.93517
0 -67.74595 -68.31054 -67.8955
0 -67.7307 -68.33803 -67.93211
0 -67.75817 -68.3197 -67.92601
0 -67.7307 -68.30445 -67.93822
0 -67.74596 -68.31666 -67.92906
0 -67.74291 -68.3014 -67.92601
0 -67.72156 -68.3075 -67.88635
0 -67.73986 -68.3014 -67.84364
0 -67.75206 -68.30139 -67.8894
0 -67.77649 -68.27696 -67.90465
0 -67.76122 -68.29223 -67.9077
0 -67.78869 -68.30444 -67.8894
0 -67.7612 -68.27391 -67.89245
0 -67.75817 -68.31361 -67.90466
0 -67.74596 -68.28003 -67.88635
0 -67.77342 -68.26171 -67.8711
0 -67.74596 -68.24647 -67.88025
0 -67.77036 -68.30749 -67.87415
0 -67.75511 -68.29527 -67.86805
0 -67.76427 -68.29528 -67.8772
0 -67.78259 -68.28918 -67.89245
0 -67.78259 -68.27086 -67.87415
0 -67.74901 -68.28917 -67.8955
0 -67.73985 -68.28002 -67.89245
0 -67.75817 -68.27392 -67.85279
0 -67.77343 -68.26781 -67.88025
0 -67.77953 -68.31969 -67.88329
0 -67.75816 -68.31667 -67.89246
0 -67.7246 -68.28613 -67.8772
0 -67.77952 -68.28306 -67.89551
0 -67.73375 -68.30751 -67.8955
0 -67.75207 -68.28307 -67.8711
0 -67.7246 -68.28308 -67.86805
0 -67.77036 -68.28002 -67.8528
0 -67.77038 -68.28918 -67.8528
0 -67.75512 -68.29835 -67.85584
0 -67.7612 -68.27391 -67.8833
0 -67.749 -68.29222 -67.85584
0 -67.75207 -68.31054 -67.86805
0 -67.77037 -68.29528 -67.8406
0 -67.73985 -68.28917 -67.86805
0 -67.74902 -68.32275 -67.83754
0 -67.75206 -68.27086 -67.81312
0 -67.73375 -68.28918 -67.82228
0 -67.75512 -68.33191 -67.84975
0 -67.7307 -68.33497 -67.81007
0 -67.76427 -68.32583 -67.83144
0 -67.74291 -68.29528 -67.84363
0 -67.73376 -68.32885 -67.84057
0 -67.74291 -68.33192 -67.84059
0 -67.73071 -68.3197 -67.80701
0 -67.71545 -68.32581 -67.82839
0 -67.70935 -68.30136 -67.81007
0 -67.75207 -68.29223 -67.82533
0 -67.7185 -68.30444 -67.82229
0 -67.7246 -68.29833 -67.84363
0 -67.7246 -68.29832 -67.81923
0 -67.72461 -68.3075 -67.80395
0 -67.73375 -68.31054 -67.81922
0 -67.7063 -68.30751 -67.81312
0 -67.72155 -68.27697 -67.84059
0 -67.72766 -68.31054 -67.83753
0 -67.73986 -68.32886 -67.84364
0 -67.74292 -68.31665 -67.86805
0 -67.74598 -68.328859 -67.84669
0 -67.73376 -68.31969 -67.83143
0 -67.73985 -68.3136 -67.82227
0 -67.72765 -68.310539 -67.84669
0 -67.7124 -68.322769 -67.82532
0 -67.69715 -68.29528 -67.8467
0 -67.6941 -68.28613 -67.85889
0 -67.69104 -68.33803 -67.81312
0 -67.73071 -68.31054 -67.84363
0 -67.7002 -68.31359 -67.82531
0 -67.6941 -68.31054 -67.83752
0 -67.72155 -68.29224 -67.82533
0 -67.67884 -68.31361 -67.84668
0 -67.7185 -68.31969 -67.81921
0 -67.72155 -68.32277 -67.82227
0 -67.70326 -68.32276 -67.8009
0 -67.67275 -68.3075 -67.80396
0 -67.68799 -68.29223 -67.79784
0 -67.7002 -68.29223 -67.79481
0 -67.68495 -68.3197 -67.807
0 -67.6941 -68.28613 -67.78563
0 -67.73376 -68.32276 -67.81005
0 -67.70935 -68.3136 -67.83143
0 -67.7063 -68.3075 -67.80396
0 -67.7124 -68.29224 -67.78565
0 -67.75513 -68.28919 -67.79785
0 -67.70325 -68.29833 -67.81922
0 -67.7246 -68.27697 -67.80395
0 -67.7429 -68.29528 -67.81923
0 -67.7063 -68.30139 -67.83754
0 -67.7124 -68.30443 -67.82225
0 -67.70325 -68.30443 -67.81921
0 -67.7002 -68.28613 -67.81923
0 -67.7002 -68.28611 -67.84669
0 -67.7002 -68.28307 -67.84975
0 -67.6697 -68.28612 -67.87415
0 -67.67273 -68.29527 -67.8589
0 -67.66664 -68.30749 -67.87719
0 -67.6819 -68.30749 -67.8833
0 -67.688 -68.29529 -67.88635
0 -67.6758 -68.28918 -67.84974
0 -67.66665 -68.328869 -67.84974
0 -67.66665 -68.28001 -67.84667
0 -67.6697 -68.31361 -67.82839
0 -67.67274 -68.325799 -67.84975
0 -67.6941 -68.3136 -67.81921
0 -67.68495 -68.28306 -67.83144
0 -67.6697 -68.29528 -67.82532
0 -67.64833 -68.29222 -67.83144
0 -67.65138 -68.28917 -67.81921
0 -67.61476 -68.29527 -67.84059
0 -67.63612 -68.27391 -67.8406
0 -67.66665 -68.29224 -67.82533
0 -67.69715 -68.32277 -67.81923
0 -67.67884 -68.31362 -67.82226
0 -67.69105 -68.29223 -67.82838
0 -67.72155 -68.30138 -67.88025
0 -67.67274 -68.28307 -67.8894
0 -67.69105 -68.28917 -67.86805
0 -67.70935 -68.25865 -67.85584
0 -67.69104 -68.29833 -67.865
0 -67.68495 -68.28002 -67.88635
0 -67.71546 -68.27392 -67.86195
0 -67.6819 -68.28915 -67.86195
0 -67.66054 -68.31054 -67.84974
0 -67.66054 -68.30749 -67.8284
0 -67.6819 -68.28613 -67.83447
0 -67.68493 -68.30749 -67.83448
0 -67.6636 -68.28308 -67.83755
0 -67.6758 -68.29834 -67.80396
0 -67.6697 -68.295269 -67.83142
0 -67.63002 -68.30443 -67.84669
0 -67.63306 -68.28918 -67.84975
0 -67.64223 -68.28916 -67.84975
0 -67.65138 -68.32582 -67.84364
0 -67.67885 -68.33498 -67.8467
0 -67.68495 -68.32581 -67.83448
0 -67.7002 -68.31056 -67.84669
0 -67.69409 -68.32885 -67.85585
0 -67.66664 -68.31972 -67.81617
0 -67.6636 -68.31667 -67.77648
0 -67.65444 -68.331919 -67.82227
0 -67.6636 -68.344129 -67.80092
0 -67.6697 -68.32887 -67.79175
0 -67.65748 -68.35025 -67.81006
0 -67.66359 -68.35633 -67.8009
0 -67.69105 -68.380749 -67.80395
0 -67.66968 -68.359389 -67.80701
0 -67.67274 -68.3777 -67.81007
0 -67.67579 -68.347179 -67.81617
0 -67.66664 -68.347179 -67.79481
0 -67.66969 -68.34412 -67.81924
0 -67.66969 -68.34414 -67.82837
0 -67.66055 -68.31055 -67.80701
0 -67.65139 -68.32886 -67.7887
0 -67.65443 -68.34413 -67.76733
0 -67.66969 -68.3075 -67.78565
0 -67.69104 -68.28918 -67.80091
0 -67.69105 -68.29834 -67.78869
0 -67.70935 -68.32276 -67.81311
0 -67.7185 -68.27393 -67.82839
0 -67.69715 -68.3197 -67.80397
0 -67.6819 -68.34106 -67.82229
0 -67.67274 -68.32886 -67.79787
0 -67.67275 -68.32582 -67.80395
0 -67.62086 -68.33803 -67.78258
0 -67.65443 -68.362438 -67.81312
0 -67.64223 -68.350239 -67.80089
0 -67.63004 -68.365489 -67.79481
0 -67.65749 -68.359389 -67.78868
0 -67.61781 -68.3197 -67.79785
0 -67.59646 -68.325809 -67.78869
0 -67.59339 -68.350249 -67.76427
0 -67.57204 -68.356339 -67.80702
0 -67.6056 -68.34412 -67.77954
0 -67.63916 -68.2892 -67.77037
0 -67.63001 -68.338019 -67.77038
0 -67.65139 -68.30445 -67.77951
0 -67.64224 -68.33499 -67.78258
0 -67.63614 -68.28612 -67.79173
0 -67.64832 -68.30444 -67.78869
0 -67.62086 -68.30139 -67.77037
0 -67.63307 -68.29529 -67.77038
0 -67.62085 -68.28002 -67.75512
0 -67.62696 -68.30139 -67.77343
0 -67.6575 -68.27696 -67.77038
0 -67.64224 -68.29223 -67.78565
0 -67.65444 -68.29834 -67.807
0 -67.65137 -68.28917 -67.77648
0 -67.66054 -68.28614 -67.78259
0 -67.65443 -68.30138 -67.77342
0 -67.66665 -68.3136 -67.78259
0 -67.6697 -68.31664 -67.76733
0 -67.6636 -68.30139 -67.79786
0 -67.65749 -68.29528 -67.76122
0 -67.62392 -68.27696 -67.81618
0 -67.62085 -68.26475 -67.7551
0 -67.62391 -68.27696 -67.80089
0 -67.62086 -68.28002 -67.77954
0 -67.5995 -68.3136 -67.80703
0 -67.60865 -68.31056 -67.78868
0 -67.60254 -68.31667 -67.84362
0 -67.60559 -68.30445 -67.81921
0 -67.60866 -68.30445 -67.80701
0 -67.59032 -68.29224 -67.807
0 -67.59032 -68.30444 -67.82228
0 -67.60559 -68.24645 -67.80701
0 -67.57507 -68.28918 -67.82532
0 -67.58726 -68.28611 -67.81311
0 -67.57813 -68.283059 -67.79786
0 -67.62391 -68.307489 -67.81312
0 -67.59948 -68.27696 -67.83448
0 -67.6117 -68.26476 -67.84669
0 -67.62392 -68.25561 -67.82533
0 -67.62695 -68.29222 -67.80702
0 -67.65749 -68.30139 -67.81923
0 -67.62391 -68.28916 -67.84364
0 -67.62392 -68.26476 -67.83143
0 -67.65139 -68.28001 -67.81312
0 -67.64528 -68.26171 -67.81617
0 -67.63001 -68.27391 -67.82533
0 -67.65139 -68.29529 -67.865
0 -67.64225 -68.30444 -67.8528
0 -67.67885 -68.27086 -67.85584
0 -67.68189 -68.31054 -67.865
0 -67.63001 -68.31664 -67.86194
0 -67.6575 -68.31054 -67.82532
0 -67.64831 -68.30139 -67.8009
0 -67.62697 -68.3136 -67.84974
0 -67.63307 -68.3136 -67.83144
0 -67.63918 -68.29832 -67.82534
0 -67.6117 -68.26781 -67.80702
0 -67.63611 -68.29225 -67.82533
0 -67.62086 -68.28918 -67.84058
0 -67.65444 -68.30749 -67.78565
0 -67.62392 -68.31056 -67.81616
0 -67.61779 -68.27696 -67.81923
0 -67.60255 -68.28918 -67.7948
0 -67.63613 -68.28612 -67.80702
0 -67.64834 -68.27697 -67.81618
0 -67.60559 -68.27393 -67.80396
0 -67.65138 -68.29224 -67.80395
0 -67.63917 -68.27697 -67.79177
0 -67.63613 -68.28613 -67.79786
0 -67.63612 -68.31358 -67.79175
0 -67.6239 -68.32276 -67.78869
0 -67.60253 -68.31666 -67.7826
0 -67.62391 -68.2617 -67.76121
0 -67.66053 -68.27391 -67.75817
0 -67.65444 -68.26477 -67.75816
0 -67.63002 -68.29528 -67.77037
0 -67.62085 -68.29835 -67.75205
0 -67.61169 -68.32581 -67.75816
0 -67.63612 -68.30139 -67.79784
0 -67.64833 -68.28307 -67.77343
0 -67.67885 -68.31665 -67.77343
0 -67.65138 -68.29529 -67.78869
0 -67.65139 -68.26781 -67.81007
0 -67.63919 -68.28613 -67.77342
0 -67.63918 -68.29223 -67.77646
0 -67.6117 -68.30751 -67.7765
0 -67.62391 -68.28307 -67.80702
0 -67.65139 -68.31971 -67.78869
0 -67.64528 -68.3136 -67.81007
0 -67.63306 -68.3075 -67.77955
0 -67.63917 -68.338029 -67.77953
0 -67.62696 -68.32582 -67.77343
0 -67.64834 -68.31358 -67.7887
0 -67.63611 -68.29833 -67.78564
0 -67.6117 -68.31056 -67.77344
